       159        -268595       -3073070           0           0   0.004743420     0.650    0.000060600      0.0410      0.4300       0.040       0.000         147       65.56        0.00        0.00        1.00
       160        -269595       -3074070           0           0   0.018527900     0.650    0.000060600      0.0410      0.4300       0.040       0.000         147       54.83        0.00        0.00        1.00
       161        -268595       -3075070           1           0   0.019347200     0.650    0.000060600      0.0410      0.4300       0.040       0.040         147       65.00        0.00        0.00        1.00
       162        -263595       -3074070           0           0   0.012704600     0.650    0.000060600      0.0410      0.4300       0.040       0.000         148       47.98        0.00        0.00        1.00
       163        -264595       -3075070           1           0   0.001590990     0.650    0.000060600      0.0410      0.4300       0.040       0.030         148       86.27        0.00       14.89        1.00
       164        -266595       -3058070           0           0   0.019650900     0.600    0.000001670      0.0900      0.4150       0.100       0.000         149       51.01        0.00        0.00        1.00
       165        -267595       -3059070           0           0   0.021083900     0.600    0.000001670      0.0900      0.4150       0.040       0.000         150       51.34        0.00        0.00        1.00
       166        -269595       -3061070           0           0   0.017700600     0.670    0.000001670      0.0900      0.4350       0.040       0.000         152       51.35        0.00        0.00        1.00
       167        -270595       -3062070           0           0   0.012075300     0.670    0.000001670      0.0900      0.4350       0.040       0.000         152       51.57        0.00        0.00        1.00
       168        -271595       -3063070           0           0   0.009253380     0.670    0.000001670      0.0900      0.4350       0.040       0.000         154       51.32        0.00        0.00        1.00
       169        -272595       -3064070           1           0   0.010435800     0.670    0.000001670      0.0900      0.4350       0.040       0.040         154       78.76        0.00        0.00        1.00
       170        -271595       -3065070           0           0   0.014358100     0.670    0.000001670      0.0900      0.4350       0.040       0.000         154       51.91        0.00        0.00        1.00
       171        -270595       -3066070           0           0   0.015042600     0.670    0.000001670      0.0900      0.4350       0.040       0.000         155       52.44        0.00        0.00        1.00
       172        -270595       -3070070           1           0   0.016267300     0.650    0.000060600      0.0410      0.4300       0.040       0.050         156       61.93        0.00        0.00        1.00
       173        -271595       -3071070           0           0   0.006136470     0.650    0.000060600      0.0410      0.4300       0.040       0.000         157       63.27        0.00        0.00        1.00
       174        -269595       -3073070           0           0   0.020348500     0.650    0.000060600      0.0410      0.4300       0.040       0.000         159       51.62        0.00        0.00        1.00
       175        -270595       -3074070           0           0   0.024450200     0.650    0.000060600      0.0410      0.4300       0.040       0.000         160       50.03        0.00        0.00        1.00
       176        -269595       -3075070           0           0   0.011718000     0.650    0.000060600      0.0410      0.4300       0.040       0.000         161       55.68        0.00        0.00        1.00
       177        -267595       -3075070           0           0   0.006903350     0.650    0.000060600      0.0410      0.4300       0.040       0.000         161       48.67        0.00        0.00        1.00
       178        -268595       -3076070           1           0   0.018374600     0.650    0.000060600      0.0410      0.4300       0.040       0.040         161       59.94        0.00        0.00        1.00
       179        -265595       -3075070           0           0   0.009086390     0.650    0.000060600      0.0410      0.4300       0.040       0.000         163       48.37        0.00        0.00        1.00
       180        -263595       -3075070           0           0   0.012673800     0.650    0.000060600      0.0410      0.4300       0.040       0.000         163       61.86        0.00        0.00        1.00
       181        -264595       -3076070           1           0   0.002942150     0.650    0.000060600      0.0410      0.4300       0.040       0.030         163       96.29        0.00       14.87        1.00
       182        -267595       -3058070           0           0   0.025867400     0.670    0.000001670      0.0900      0.4350       0.040       0.000         165       50.84        0.00        0.00        1.00
       183        -269595       -3060070           0           0   0.024567500     0.670    0.000001670      0.0900      0.4350       0.040       0.000         166       51.25        0.00        0.00        1.00
       184        -270595       -3061070           0           0   0.016839300     0.670    0.000001670      0.0900      0.4350       0.040       0.000         167       50.99        0.00        0.00        1.00
       185        -271595       -3062070           0           0   0.009253380     0.670    0.000001670      0.0900      0.4350       0.040       0.000         167       51.36        0.00        0.00        1.00
       186        -272595       -3063070           0           0   0.008514690     0.670    0.000001670      0.0900      0.4350       0.040       0.000         168       50.97        0.00        0.00        1.00
       187        -273595       -3064070           1           0   0.012914400     0.650    0.000060600      0.0410      0.4300       0.040       0.040         169       69.45        0.00        0.00        1.00
       188        -272595       -3065070           0           0   0.013139900     0.670    0.000001670      0.0900      0.4350       0.040       0.000         169       66.45        0.00        0.00        1.00
       189        -271595       -3066070           0           0   0.014323300     0.670    0.000001670      0.0900      0.4350       0.040       0.000         170       52.22        0.00        0.00        1.00
       190        -270595       -3067070           0           0   0.020814700     0.670    0.000001670      0.0900      0.4350       0.040       0.000         171       51.97        0.00        0.00        1.00
       191        -270595       -3069070           0           0   0.020579900     0.650    0.000060600      0.0410      0.4300       0.040       0.000         172       42.17        0.00        0.00        1.00
       192        -271595       -3070070           1           0   0.015380600     0.650    0.000060600      0.0410      0.4300       0.040       0.050         172       60.50        0.00        0.00        1.00
       193        -272595       -3071070           0           0   0.011131300     0.650    0.000060600      0.0410      0.4300       0.040       0.000         173       65.03        0.00        0.00        1.00
       194        -270595       -3073070           0           0   0.021737800     0.650    0.000060600      0.0410      0.4300       0.040       0.000         174       48.01        0.00        0.00        1.00
       195        -271595       -3074070           0           0   0.026543600     0.650    0.000060600      0.0410      0.4300       0.040       0.000         175       45.71        0.00        0.00        1.00
       196        -270595       -3075070           0           0   0.019799800     0.650    0.000060600      0.0410      0.4300       0.040       0.000         176       48.05        0.00        0.00        1.00
       197        -269595       -3076070           1           0   0.005457220     0.650    0.000060600      0.0410      0.4300       0.040       0.040         178       77.01        0.00        0.00        1.00
       198        -267595       -3076070           0           0   0.005548090     0.650    0.000060600      0.0410      0.4300       0.040       0.000         178       49.24        0.00        0.00        1.00
       199        -268595       -3077070           0           0   0.016971500     0.650    0.000060600      0.0410      0.4300       0.040       0.000         178       47.61        0.00        0.00        1.00
       200        -262595       -3075070           0           0   0.014340700     0.650    0.000060600      0.0410      0.4300       0.040       0.000         180       65.00        0.00        0.00        1.00
       201        -265595       -3076070           0           0   0.010003100     0.650    0.000060600      0.0410      0.4300       0.040       0.000         181       55.07        0.00        0.00        1.00
       202        -263595       -3076070           0           0   0.013308800     0.650    0.000060600      0.0410      0.4300       0.040       0.000         181       56.93        0.00        0.00        1.00
       203        -264595       -3077070           1           0   0.010440300     0.650    0.000060600      0.0410      0.4300       0.040       0.030         181       81.90        0.00       14.86        1.00
       204        -267595       -3057070           0           0   0.012655300     0.600    0.000001670      0.0900      0.4150       0.040       0.000         182       50.63        0.00        0.00        1.00
